,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol),norm by time+conc,Zeta norm,Zeta norm (log),Hydro norm,Hydro norm (log),size med norm,size med norm (log),zeta med norm,zeta med norm (log),surf norm,surf norm (log),mol wt norm,mol wt norm (log),Zeta/Diam norm,Zeta/Diam norm (log),zeta/surf norm,zeta/surf norm (log),zeta/(hydro*surf) norm,zeta/(hydro*surf) norm (log),hydro/core,hydro/core norm,hydro/core norm (log),ch per particle norm,ch per particle norm (log),surf per particle norm,surf per particle norm (log),ch per surf per particle norm,ch per surf per particle norm (log),ch per moles norm,ch per moles norm (log)
1060,TiO2,Rho/Sph,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,120.38,10.1016/j.scitotenv.2011.07.039,,,42.3,-8.72,Hepatocytes,196.966569,4800.0,-0.0018166666666666667,,0.0088125,-2.054900870000545,,,,,,,0.041034701874999996,-1.3868487174621982,-4.294720252167061e-05,,,,,,,,,,,,,,,-9.223223392121263e-06,
1061,TiO2,Rho/Sph,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,200.0,MTT,TetrazoliumSalt,96.952,10.1016/j.scitotenv.2011.07.039,,,42.3,-8.72,Hepatocytes,196.966569,9600.0,-0.0009083333333333334,,0.00440625,-2.355930865664526,,,,,,,0.020517350937499998,-1.6878787131261794,-2.1473601260835305e-05,,,,,,,,,,,,,,,-4.6116116960606316e-06,
1062,CuO,Sphere,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,25.0,MTT,TetrazoliumSalt,89.333,10.1016/j.scitotenv.2011.07.039,,,28.0,70.76,Hepatocytes,196.966569,1200.0,0.058966666666666674,-1.2293934218099392,0.023333333333333334,-1.6320232147054057,,,,,,,0.16413880749999998,-0.7847887261342358,0.002105952380952381,-2.6765514531521584,,,,,,,,,,,,,,0.00029937398496628466,-3.5237859417233284
1063,CuO,Sphere,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,50.0,MTT,TetrazoliumSalt,90.667,10.1016/j.scitotenv.2011.07.039,,,28.0,70.76,Hepatocytes,196.966569,2400.0,0.029483333333333337,-1.5304234174739204,0.011666666666666667,-1.9330532103693867,,,,,,,0.08206940374999999,-1.085818721798217,0.0010529761904761905,-2.9775814488161396,,,,,,,,,,,,,,0.00014968699248314233,-3.8248159373873096
1064,CuO,Sphere,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,67.81,10.1016/j.scitotenv.2011.07.039,,,28.0,70.76,Hepatocytes,196.966569,4800.0,0.014741666666666669,-1.8314534131379017,0.005833333333333334,-2.234083206033368,,,,,,,0.041034701874999996,-1.3868487174621982,0.0005264880952380953,-3.278611444480121,,,,,,,,,,,,,,7.484349624157117e-05,-4.12584593305129
1065,CuO,Sphere,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,200.0,MTT,TetrazoliumSalt,48.952,10.1016/j.scitotenv.2011.07.039,,,28.0,70.76,Hepatocytes,196.966569,9600.0,0.007370833333333334,-2.1324834088018827,0.002916666666666667,-2.535113201697349,,,,,,,0.020517350937499998,-1.6878787131261794,0.00026324404761904764,-3.579641440144102,,,,,,,,,,,,,,3.742174812078558e-05,-4.426875928715272
1066,Co3O4,Rho/Qua,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,25.0,MTT,TetrazoliumSalt,137.9,10.1016/j.scitotenv.2011.07.039,,,78.3,45.32,Hepatocytes,196.966569,1200.0,0.037766666666666664,-1.4228913448562652,0.06525,-1.1854194839896814,,,,,,,0.16413880749999998,-0.7847887261342358,0.00048233290762026397,-3.3166531069142087,,,,,,,,,,,,,,0.00019174150648208055,-3.7172838647696542
1067,Co3O4,Rho/Qua,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,50.0,MTT,TetrazoliumSalt,114.1,10.1016/j.scitotenv.2011.07.039,,,78.3,45.32,Hepatocytes,196.966569,2400.0,0.018883333333333332,-1.7239213405202465,0.032625,-1.4864494796536627,,,,,,,0.08206940374999999,-1.085818721798217,0.00024116645381013198,-3.61768310257819,,,,,,,,,,,,,,9.587075324104028e-05,-4.0183138604336355
1068,Co3O4,Rho/Qua,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,82.095,10.1016/j.scitotenv.2011.07.039,,,78.3,45.32,Hepatocytes,196.966569,4800.0,0.009441666666666666,-2.0249513361842277,0.0163125,-1.7874794753176437,,,,,,,0.041034701874999996,-1.3868487174621982,0.00012058322690506599,-3.918713098242171,,,,,,,,,,,,,,4.793537662052014e-05,-4.319343856097617
1069,Co3O4,Rho/Qua,None,Commercial,,,,60000.0,A,Catfish,Liver,Epithelial,Adult,48.0,200.0,MTT,TetrazoliumSalt,70.095,10.1016/j.scitotenv.2011.07.039,,,78.3,45.32,Hepatocytes,196.966569,9600.0,0.004720833333333333,-2.325981331848209,0.00815625,-2.088509470981625,,,,,,,0.020517350937499998,-1.6878787131261794,6.0291613452532996e-05,-4.219743093906152,,,,,,,,,,,,,,2.396768831026007e-05,-4.620373851761598
1070,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,6.0,1.0,MTT,TetrazoliumSalt,100.97,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,6.0,-1.4533333333333334,,4.166666666666667,0.619788758288394,72.35000000000001,1.8594385354550562,-1.305,,,,32.8277615,1.5162412695297456,-0.058133333333333335,,,,,,,,,,,,,,,-0.00737857871369701,
1071,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,6.0,5.0,MTT,TetrazoliumSalt,97.742,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,30.0,-0.2906666666666667,,0.8333333333333334,-0.0791812460476248,14.47,1.1604685311190375,-0.261,,,,6.565552299999999,0.8172712651937266,-0.011626666666666667,,,,,,,,,,,,,,,-0.0014757157427394022,
1072,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,6.0,10.0,MTT,TetrazoliumSalt,95.161,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,60.0,-0.14533333333333334,,0.4166666666666667,-0.38021124171160603,7.235,0.8594385354550563,-0.1305,,,,3.2827761499999997,0.5162412695297455,-0.0058133333333333335,,,,,,,,,,,,,,,-0.0007378578713697011,
1073,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,6.0,50.0,MTT,TetrazoliumSalt,96.935,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,300.0,-0.029066666666666668,,0.08333333333333333,-1.0791812460476249,1.447,0.1604685311190375,-0.0261,,,,0.6565552299999999,-0.18272873480627336,-0.0011626666666666667,,,,,,,,,,,,,,,-0.0001475715742739402,
1074,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,6.0,100.0,MTT,TetrazoliumSalt,95.161,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,600.0,-0.014533333333333334,,0.041666666666666664,-1.3802112417116061,0.7235,-0.1405614645449437,-0.01305,,,,0.32827761499999997,-0.4837587304702545,-0.0005813333333333333,,,,,,,,,,,,,,,-7.37857871369701e-05,
1075,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,24.0,1.0,MTT,TetrazoliumSalt,97.742,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,24.0,-0.36333333333333334,,1.0416666666666667,0.017728766960431616,18.087500000000002,1.257378544127094,-0.32625,,,,8.206940375,0.9141812782017831,-0.014533333333333334,,,,,,,,,,,,,,,-0.0018446446784242524,
1076,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,24.0,5.0,MTT,TetrazoliumSalt,95.645,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,120.0,-0.07266666666666667,,0.20833333333333334,-0.6812412373755872,3.6175,0.5584085397910751,-0.06525,,,,1.6413880749999998,0.21521127386576425,-0.0029066666666666668,,,,,,,,,,,,,,,-0.00036892893568485054,
1077,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,24.0,10.0,MTT,TetrazoliumSalt,92.19,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,240.0,-0.036333333333333336,,0.10416666666666667,-0.9822712330395684,1.80875,0.2573785441270939,-0.032625,,,,0.8206940374999999,-0.08581872179821694,-0.0014533333333333334,,,,,,,,,,,,,,,-0.00018446446784242527,
1078,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,24.0,50.0,MTT,TetrazoliumSalt,87.07,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,1200.0,-0.007266666666666667,,0.020833333333333332,-1.6812412373755872,0.36175,-0.4415914602089249,-0.006525,,,,0.16413880749999998,-0.7847887261342358,-0.00029066666666666667,,,,,,,,,,,,,,,-3.689289356848505e-05,
1079,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,24.0,100.0,MTT,TetrazoliumSalt,84.34,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,2400.0,-0.0036333333333333335,,0.010416666666666666,-1.9822712330395684,0.180875,-0.7426214558729061,-0.0032625,,,,0.08206940374999999,-1.085818721798217,-0.00014533333333333333,,,,,,,,,,,,,,,-1.8446446784242526e-05,
1080,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,48.0,1.0,MTT,TetrazoliumSalt,97.742,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,48.0,-0.18166666666666667,,0.5208333333333334,-0.28330122870354957,9.043750000000001,0.9563485484631128,-0.163125,,,,4.1034701875,0.6131512825378019,-0.007266666666666667,,,,,,,,,,,,,,,-0.0009223223392121262,
1081,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,48.0,5.0,MTT,TetrazoliumSalt,92.742,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,240.0,-0.036333333333333336,,0.10416666666666667,-0.9822712330395684,1.80875,0.2573785441270939,-0.032625,,,,0.8206940374999999,-0.08581872179821694,-0.0014533333333333334,,,,,,,,,,,,,,,-0.00018446446784242527,
1082,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,88.72,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,480.0,-0.018166666666666668,,0.052083333333333336,-1.2833012287035497,0.904375,-0.04365145153688729,-0.0163125,,,,0.41034701874999996,-0.3868487174621981,-0.0007266666666666667,,,,,,,,,,,,,,,-9.223223392121263e-05,
1083,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,48.0,50.0,MTT,TetrazoliumSalt,82.34,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,2400.0,-0.0036333333333333335,,0.010416666666666666,-1.9822712330395684,0.180875,-0.7426214558729061,-0.0032625,,,,0.08206940374999999,-1.085818721798217,-0.00014533333333333333,,,,,,,,,,,,,,,-1.8446446784242526e-05,
1084,TiO2,Sphere,None,Commercial,Negative,434.1,-7.83,10000.0,H,Human,Lung,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,78.89,10.1177/0960327112462725,,,25.0,-8.72,A549,196.966569,4800.0,-0.0018166666666666667,,0.005208333333333333,-2.2833012287035497,0.0904375,-1.0436514515368873,-0.00163125,,,,0.041034701874999996,-1.3868487174621982,-7.266666666666667e-05,,,,,,,,,,,,,,,-9.223223392121263e-06,
1085,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,89.374,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,4.800000000000001,-9.018749999999999,,3.2999999999999994,0.5185139398778874,,,,,,,41.03470187499999,1.6131512825378018,-0.5693655303030302,,,,,,,,,,,,,,,-0.045788227138179975,
1086,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,75.089,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,144.0,-0.300625,,0.11,-0.958607314841775,,,,,,,1.3678233958333332,0.13603002781813944,-0.01897885101010101,,,,,,,,,,,,,,,-0.0015262742379393327,
1087,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,64.109,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,480.0,-0.0901875,,0.033,-1.4814860601221125,,,,,,,0.41034701874999996,-0.3868487174621981,-0.005693655303030303,,,,,,,,,,,,,,,-0.00045788227138179985,
1088,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,25.4,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,1440.0,-0.0300625,,0.011,-1.958607314841775,,,,,,,0.13678233958333333,-0.8639699721818606,-0.001897885101010101,,,,,,,,,,,,,,,-0.00015262742379393328,
1089,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,14.71,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,2880.0,-0.01503125,,0.0055,-2.2596373105057563,,,,,,,0.06839116979166666,-1.1649999678458418,-0.0009489425505050505,,,,,,,,,,,,,,,-7.631371189696664e-05,
1090,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,5.51,10.1080/01480545.2018.1452930,,,15.84,-43.29,A549,196.966569,4800.0,-0.009018749999999999,,0.0033,-2.4814860601221125,,,,,,,0.041034701874999996,-1.3868487174621982,-0.0005693655303030303,,,,,,,,,,,,,,,-4.5788227138179985e-05,
1091,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,91.499,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,4.800000000000001,-2.9687499999999996,,5.122916666666666,0.7095172913631299,,,,,,,41.03470187499999,1.6131512825378018,-0.12072997153314355,,,,,,,,,,,,,,,-0.015072354740565133,
1092,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,80.283,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,144.0,-0.09895833333333333,,0.17076388888888888,-0.7676039633565325,,,,,,,1.3678233958333332,0.13603002781813944,-0.004024332384438119,,,,,,,,,,,,,,,-0.0005024118246855046,
1093,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,64.7,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,480.0,-0.0296875,,0.051229166666666666,-1.29048270863687,,,,,,,0.41034701874999996,-0.3868487174621981,-0.0012072997153314354,,,,,,,,,,,,,,,-0.00015072354740565137,
1094,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,30.61,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,1440.0,-0.009895833333333333,,0.017076388888888887,-1.7676039633565326,,,,,,,0.13678233958333333,-0.8639699721818606,-0.00040243323844381184,,,,,,,,,,,,,,,-5.024118246855045e-05,
1095,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,16.6,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,2880.0,-0.0049479166666666664,,0.008538194444444444,-2.068633959020514,,,,,,,0.06839116979166666,-1.1649999678458418,-0.00020121661922190592,,,,,,,,,,,,,,,-2.5120591234275225e-05,
1096,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,8.6,10.1080/01480545.2018.1452930,,,24.59,-14.25,A549,196.966569,4800.0,-0.00296875,,0.005122916666666666,-2.29048270863687,,,,,,,0.041034701874999996,-1.3868487174621982,-0.00012072997153314356,,,,,,,,,,,,,,,-1.5072354740565137e-05,
1097,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,93.152,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,196.966569,4.800000000000001,-1.7916666666666663,,17.041666666666664,1.2315120662957357,,,,,,,41.03470187499999,1.6131512825378018,-0.021903015484922572,,,,,,,,,,,,,,,-0.009096298299569133,
1098,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,90.201,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,196.966569,144.0,-0.05972222222222222,,0.5680555555555555,-0.24560918842392668,,,,,,,1.3678233958333332,0.13603002781813944,-0.0007301005161640859,,,,,,,,,,,,,,,-0.00030320994331897114,
1099,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,76.505,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,79.545405,480.0,-0.017916666666666668,,0.17041666666666666,-0.7684879337042643,,,,,,,0.16571959375,-0.7806261400150034,-0.00021903015484922575,,,,,,,,,,,,,,,-0.0002252382355293391,
1100,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,57.4,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,79.545405,1440.0,-0.005972222222222222,,0.056805555555555554,-1.2456091884239266,,,,,,,0.05523986458333333,-1.2577473947346658,-7.301005161640858e-05,,,,,,,,,,,,,,,-7.507941184311303e-05,
1101,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,37.61,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,79.545405,2880.0,-0.002986111111111111,,0.028402777777777777,-1.546639184087908,,,,,,,0.027619932291666666,-1.558777390398647,-3.650502580820429e-05,,,,,,,,,,,,,,,-3.7539705921556515e-05,
1102,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Lung,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,11.51,10.1080/01480545.2018.1452930,,,81.8,-8.6,A549,79.545405,4800.0,-0.0017916666666666667,,0.017041666666666667,-1.7684879337042643,,,,,,,0.016571959375,-1.7806261400150034,-2.1903015484922576e-05,,,,,,,,,,,,,,,-2.2523823552933905e-05,
1103,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,87.557,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,4.800000000000001,-9.018749999999999,,3.2999999999999994,0.5185139398778874,,,,,,,16.571959375,1.2193738599849966,-0.5693655303030302,,,,,,,,,,,,,,,-0.11337864204726845,
1104,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,75.452,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,144.0,-0.300625,,0.11,-0.958607314841775,,,,,,,0.5523986458333333,-0.25774739473466585,-0.01897885101010101,,,,,,,,,,,,,,,-0.0037792880682422825,
1105,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,60.52,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,480.0,-0.0901875,,0.033,-1.4814860601221125,,,,,,,0.16571959375,-0.7806261400150034,-0.005693655303030303,,,,,,,,,,,,,,,-0.0011337864204726848,
1106,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,26.4,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,1440.0,-0.0300625,,0.011,-1.958607314841775,,,,,,,0.05523986458333333,-1.2577473947346658,-0.001897885101010101,,,,,,,,,,,,,,,-0.00037792880682422823,
1107,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,15.11,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,2880.0,-0.01503125,,0.0055,-2.2596373105057563,,,,,,,0.027619932291666666,-1.558777390398647,-0.0009489425505050505,,,,,,,,,,,,,,,-0.00018896440341211411,
1108,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,6.0,10.1080/01480545.2018.1452930,,,15.84,-43.29,Caco-2,79.545405,4800.0,-0.009018749999999999,,0.0033,-2.4814860601221125,,,,,,,0.016571959375,-1.7806261400150034,-0.0005693655303030303,,,,,,,,,,,,,,,-0.00011337864204726847,
1109,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,90.724,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,79.545405,4.800000000000001,-2.9687499999999996,,5.122916666666666,0.7095172913631299,,,,,,,16.571959375,1.2193738599849966,-0.12072997153314355,,,,,,,,,,,,,,,-0.03732145181736141,
1110,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,78.394,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,79.545405,144.0,-0.09895833333333333,,0.17076388888888888,-0.7676039633565325,,,,,,,0.5523986458333333,-0.25774739473466585,-0.004024332384438119,,,,,,,,,,,,,,,-0.0012440483939120473,
1111,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,64.706,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,107.8682,480.0,-0.0296875,,0.051229166666666666,-1.29048270863687,,,,,,,0.22472541666666668,-0.648347805667939,-0.0012072997153314354,,,,,,,,,,,,,,,-0.0002752201297509368,
1112,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,41.17,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,107.8682,1440.0,-0.009895833333333333,,0.017076388888888887,-1.7676039633565326,,,,,,,0.07490847222222222,-1.1254690603876014,-0.00040243323844381184,,,,,,,,,,,,,,,-9.174004325031225e-05,
1113,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,20.61,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,107.8682,2880.0,-0.0049479166666666664,,0.008538194444444444,-2.068633959020514,,,,,,,0.03745423611111111,-1.4264990560515827,-0.00020121661922190592,,,,,,,,,,,,,,,-4.5870021625156126e-05,
1114,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,11.425,10.1080/01480545.2018.1452930,,,24.59,-14.25,Caco-2,107.8682,4800.0,-0.00296875,,0.005122916666666666,-2.29048270863687,,,,,,,0.02247254166666667,-1.648347805667939,-0.00012072997153314356,,,,,,,,,,,,,,,-2.752201297509368e-05,
1115,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,0.1,MTT,TetrazoliumSalt,91.629,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,4.800000000000001,-1.7916666666666663,,17.041666666666664,1.2315120662957357,,,,,,,22.472541666666665,1.351652194332061,-0.021903015484922572,,,,,,,,,,,,,,,-0.01660977625163548,
1116,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,3.0,MTT,TetrazoliumSalt,87.557,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,144.0,-0.05972222222222222,,0.5680555555555555,-0.24560918842392668,,,,,,,0.7490847222222222,-0.12546906038760147,-0.0007301005161640859,,,,,,,,,,,,,,,-0.0005536592083878494,
1117,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,10.0,MTT,TetrazoliumSalt,78.733,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,480.0,-0.017916666666666668,,0.17041666666666666,-0.7684879337042643,,,,,,,0.22472541666666668,-0.648347805667939,-0.00021903015484922575,,,,,,,,,,,,,,,-0.0001660977625163548,
1118,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,30.0,MTT,TetrazoliumSalt,46.833,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,1440.0,-0.005972222222222222,,0.056805555555555554,-1.2456091884239266,,,,,,,0.07490847222222222,-1.1254690603876014,-7.301005161640858e-05,,,,,,,,,,,,,,,-5.536592083878494e-05,
1119,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,60.0,MTT,TetrazoliumSalt,31.674,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,2880.0,-0.002986111111111111,,0.028402777777777777,-1.546639184087908,,,,,,,0.03745423611111111,-1.4264990560515827,-3.650502580820429e-05,,,,,,,,,,,,,,,-2.768296041939247e-05,
1120,TiO2,Sphere,None,Commercial,Negative,,,30000.0,H,Human,Colon,Epithelial,Adult,48.0,100.0,MTT,TetrazoliumSalt,15.837,10.1080/01480545.2018.1452930,,,81.8,-8.6,Caco-2,107.8682,4800.0,-0.0017916666666666667,,0.017041666666666667,-1.7684879337042643,,,,,,,0.02247254166666667,-1.648347805667939,-2.1903015484922576e-05,,,,,,,,,,,,,,,-1.6609776251635483e-05,
1121,Fe3O4,Sphere,Silica,Commercial,Negative,,-6.52,30000.0,H,Human,Kidney,Epithelial,Adult,24.0,1.0,XTT,TetrazoliumSalt,100.0,10.1016/j.mrgentox.2019.05.015,,,114.0,,HK-2,107.8682,24.0,,,4.75,0.6766936096248666,,,-0.27166666666666667,,,,4.494508333333333,0.6526821899960421,,,,,,,,,,,,,,,,,
